plant_community_code,analysis_name,prominence_value,constancy_percent
DMGA61,Pascopyrum_smithii,1.9,76.5
DMGA61,Phlox_hoodii,0.99,64.7
DMGA61,Poa_secunda,4.83,94.1
DMGA61,Selaginella_densa,22.68,100
DMGA61,Sphaeralcea_coccinea,0.79,82.4
DMGA61,Stellaria_longifolia,0.18,35.3
DMGA61,Symphyotrichum_ericoides,0.19,35.3
DMGA61,Taraxacum_officinale,0.64,35.3
DMGA63,Artemisia_campestris,2.89,71.4
DMGA63,Artemisia_frigida,0.32,28.6
DMGA63,Bouteloua_gracilis,2.4,42.9
DMGA63,Carex,3.42,28.6
DMGA63,Carex_duriuscula,5.48,57.1
DMGA63,Comandra_umbellata,0.61,28.6
DMGA63,Cryptantha_fendleri,0.08,28.6
DMGA63,Elymus_lanceolatus,1.5,71.4
DMGA63,Escobaria_vivipara,0.55,42.9
DMGA63,Glycyrrhiza_lepidota,0.59,28.6
DMGA63,Hesperostipa_comata,31.84,100
DMGA63,Koeleria_macrantha,2.69,71.4
DMGA63,Ladeania_lanceolata,7.46,100
DMGA63,Lepidium_densiflorum,0.08,28.6
DMGA63,Liatris_punctata,0.31,42.9
DMGA63,Lithospermum_incisum,0.48,42.9
DMGA63,Lygodesmia_juncea,0.59,28.6
DMGA63,Mulgedium_pulchellum,0.24,42.9
DMGA63,Rosa_woodsii,0.69,71.4
DMGA63,Sporobolus_cryptandrus,0.34,57.1
DMGA63,Sporobolus_rigidus,7.94,100
DMGA65,Androsace_septentrionalis,0.54,33.3
DMGA65,Artemisia_campestris,0.5,33.3
DMGA65,Artemisia_cana,0.77,44.4
DMGA65,Artemisia_frigida,2.03,55.6
DMGA65,Bouteloua_gracilis,4.25,55.6
DMGA65,Carex,2.12,22.2
DMGA65,Carex_duriuscula,5.2,66.7
DMGA65,Comandra_umbellata,0.36,55.6
DMGA65,Elaeagnus_commutata,0.71,22.2
DMGA65,Elymus_lanceolatus,4.47,100
DMGA65,Eriocoma_hymenoides,0.07,22.2
DMGA65,Escobaria_vivipara,0.1,33.3
DMGA65,Glycyrrhiza_lepidota,2.47,22.2
DMGA65,Hesperostipa_comata,19.34,100
DMGA65,Heterotheca_villosa,1.1,66.7
DMGA65,Kali_turgidum,0.05,22.2
DMGA65,Koeleria_macrantha,0.75,44.4
DMGA65,Ladeania_lanceolata,3.23,100
DMGA65,Lepidium_densiflorum,0.25,55.6
DMGA65,Liatris_punctata,0.31,33.3
DMGA65,Lithospermum_incisum,0.1,44.4
DMGA65,Mulgedium_pulchellum,0.19,22.2
DMGA65,Opuntia_polyacantha,0.43,44.4
DMGA65,Pascopyrum_smithii,0.52,22.2
DMGA65,Populus_tremuloides,0.12,22.2
DMGA65,Rosa_woodsii,1.16,77.8
DMGA65,Sporobolus_cryptandrus,0.61,22.2
DMGA65,Sporobolus_rigidus,16.43,100
DMGA65,Thermopsis_rhombifolia,0.49,55.6
DMGA65,Tragopogon_dubius,0.57,44.4
DMGA65,Vicia_americana,0.87,22.2
DMGA67,Artemisia_cana,1.33,100
DMGA67,Artemisia_frigida,5.09,50
DMGA67,Bouteloua_gracilis,19.3,100
DMGA67,Carex_duriuscula,10.25,100
DMGA67,Carex_filifolia,5.31,75
DMGA67,Carex_xerantica,0.05,25
DMGA67,Chenopodium_pratericola,0.05,25
DMGA67,Comandra_umbellata,0.05,25
DMGA67,Elymus_lanceolatus,0.14,50
DMGA67,Eriocoma_hymenoides,0.25,25
DMGA67,Hesperostipa_comata,19.5,100
DMGA67,Heterotheca_villosa,0.7,25
DMGA67,Ladeania_lanceolata,0.46,50
DMGA67,Lepidium_densiflorum,0.26,75
DMGA67,Liatris_punctata,0.71,50
DMGA67,Linum_rigidum,0.1,25
DMGA67,Lithospermum_incisum,0.5,25
DMGA67,Lygodesmia_juncea,0.26,75
DMGA67,Mulgedium_pulchellum,0.57,50
DMGA67,Opuntia_polyacantha,1.24,75
DMGA67,Phlox_hoodii,1.2,25
DMGA67,Rosa_woodsii,0.07,50
DMGA67,Selaginella_densa,0.6,25
DMGA67,Sphaeralcea_coccinea,0.95,75
DMGA67,Sporobolus_cryptandrus,0.87,75
DMGA67,Sporobolus_rigidus,0.42,50
DMGA67,Xanthisma_spinulosum,0.05,25
DMGA69,Agropyron_cristatum,2.06,40
DMGA69,Artemisia_frigida,1.82,100
DMGA69,Artemisia_ludoviciana,1.26,40
DMGA69,Astragalus_gilviflorus,0.54,40
DMGA69,Bouteloua_gracilis,4.64,100
DMGA69,Carex,0.06,40
DMGA69,Carex_filifolia,2.3,100
DMGA69,Distichlis_spicata,0.16,40
DMGA69,Elymus_lanceolatus,1.52,80
DMGA69,Gutierrezia_sarothrae,0.13,40
DMGA69,Hesperostipa_comata,5.1,100
DMGA69,Heterotheca_villosa,1.34,60
DMGA69,Koeleria_macrantha,0.88,60
DMGA69,Lappula_occidentalis,0.06,40
DMGA69,Lepidium_densiflorum,0.36,60
DMGA69,Liatris_punctata,0.77,60
DMGA69,Linum_rigidum,0.09,40
DMGA69,Melica_spectabilis,0.47,40
DMGA69,Melilotus_officinalis,0.36,60
DMGA69,Nassella_viridula,3.45,40
DMGA69,Oenothera_suffrutescens,0.82,40
DMGA69,Pascopyrum_smithii,2.14,100
DMGA69,Phlox_hoodii,0.4,80
DMGA69,Plantago_patagonica,0.28,40
DMGA69,Poa_secunda,0.38,40
DMGA69,Rosa_acicularis,0.77,60
DMGA69,Sphaeralcea_coccinea,0.78,80
DMGA69,Sporobolus_rigidus,8.2,100
DMGA69,Symphyotrichum_laeve,0.22,40
DMGA8,Achillea_millefolium,0.17,27.3
DMGA8,Allium_textile,0.22,45.5
DMGA8,Artemisia_cana,6.52,72.7
DMGA8,Artemisia_frigida,2.66,81.8
DMGA8,Atriplex_nuttallii,4.07,36.4
DMGA8,Bouteloua_gracilis,8.58,72.7
DMGA8,Carex,5.53,72.7
DMGA8,Gutierrezia_sarothrae,0.4,27.3
DMGA8,Hesperostipa_comata,5.95,54.5
DMGA8,Hordeum_jubatum,3.95,27.3
DMGA8,Koeleria_macrantha,5.69,81.8
DMGA8,Krascheninnikovia_lanata,2.26,27.3
DMGA8,Opuntia_polyacantha,3.24,36.4
DMGA8,Pascopyrum_smithii,42.42,100
DMGA8,Poa_secunda,14.85,81.8
DMGA8,Sarcobatus_vermiculatus,1.08,27.3
DMGA8,Sphaeralcea_coccinea,0.65,63.6
DMGA8,Vicia_americana,0.4,27.3
DMGA9,Artemisia_cana,0.38,50
DMGA9,Artemisia_frigida,1.48,59.1
DMGA9,Astragalus_pectinatus,1.78,27.3
DMGA9,Bouteloua_gracilis,16.26,100
DMGA9,Calamagrostis_montanensis,2.56,50
DMGA9,Carex,1.78,72.7
DMGA9,Carex_filifolia,20.13,100
DMGA9,Comandra_umbellata,0.11,31.8
DMGA9,Elymus_lanceolatus,4.92,86.4
DMGA9,Hesperostipa_comata,37.96,100
DMGA9,Koeleria_macrantha,3,95.5
DMGA9,Krascheninnikovia_lanata,0.91,36.4
DMGA9,Lygodesmia_juncea,0.89,45.5
DMGA9,Pascopyrum_smithii,2.35,40.9
DMGA9,Phlox_hoodii,0.69,36.4
DMGA9,Poa_secunda,1.34,31.8
DMGA9,Sphaeralcea_coccinea,0.25,54.5
DMGA9,Sporobolus_rigidus,5.01,22.7
DMGA9,Taraxacum_officinale,0.94,27.3
DMGA9,Tragopogon_dubius,0.16,22.7
DMGA9,Vicia_americana,0.54,36.4
DMGC11,Achillea_millefolium,0.27,55.6
DMGC11,Antennaria_neglecta,0.31,22.2
DMGC11,Antennaria_parvifolia,0.67,44.4
DMGC11,Artemisia_cana,3.57,100
DMGC11,Artemisia_frigida,1.86,88.9
DMGC11,Bouteloua_gracilis,5.33,100
DMGC11,Carex,1.7,66.7
DMGC11,Carex_duriuscula,1.73,44.4
DMGC11,Elymus_lanceolatus,3.17,100
DMGC11,Hesperostipa_comata,2.44,66.7
DMGC11,Hesperostipa_curtiseta,11.43,100
DMGC11,Koeleria_macrantha,4.41,100
DMGC11,Nassella_viridula,0.14,22.2
DMGC11,Pascopyrum_smithii,2.83,100
DMGC11,Phlox_hoodii,0.81,88.9
DMGC11,Poa_secunda,3.83,100
DMGC11,Rhinanthus_minor,0.75,22.2
DMGC11,Selaginella_densa,32.64,100
DMGC11,Sphaeralcea_coccinea,0.87,77.8
DMGC11,Stellaria_longifolia,0.17,33.3
DMGC11,Symphyotrichum_ericoides,0.26,22.2
DMGC11,Taraxacum_officinale,0.14,22.2
DMGC11,Vicia_americana,0.14,22.2
DMGC14,Artemisia_campestris,0.7,25
DMGC14,Artemisia_cana,0.1,25
DMGC14,Artemisia_frigida,0.71,50
DMGC14,Astragalus_pectinatus,0.1,25
DMGC14,Bouteloua_gracilis,0.5,25
DMGC14,Calamagrostis_montanensis,1.5,25
DMGC14,Carex,4.53,50
DMGC14,Carex_duriuscula,7.1,25
DMGC14,Comandra_umbellata,1.1,50
DMGC14,Elymus_lanceolatus,4.79,75
DMGC14,Escobaria_vivipara,0.14,50
DMGC14,Festuca_ovina,0.1,25
DMGC14,Glycyrrhiza_lepidota,1.6,25
DMGC14,Hesperostipa_comata,32,100
DMGC14,Heterotheca_villosa,0.88,50
DMGC14,Koeleria_macrantha,1.59,50
DMGC14,Ladeania_lanceolata,4.65,100
DMGC14,Lepidium_densiflorum,0.49,75
DMGC14,Liatris_punctata,0.5,25
DMGC14,Lithospermum_incisum,0.21,50
DMGC14,Opuntia_polyacantha,0.05,25
DMGC14,Poa_secunda,0.5,25
DMGC14,Prunus_virginiana,0.1,25
DMGC14,Rosa_woodsii,19.75,100
DMGC14,Solidago_missouriensis,0.5,25
DMGC14,Sporobolus_cryptandrus,1.18,100
DMGC14,Sporobolus_rigidus,5.2,100
DMGC14,Symphoricarpos_occidentalis,8.2,50
DMGC14,Vulpia_octoflora,1.53,75
DMGC15,Androsace_septentrionalis,0.1,33.3
DMGC15,Artemisia_campestris,0.49,66.7
DMGC15,Artemisia_cana,3.14,77.8
DMGC15,Artemisia_frigida,1.81,88.9
DMGC15,Bouteloua_gracilis,0.97,44.4
DMGC15,Calamagrostis_montanensis,0.55,44.4
DMGC15,Carex_duriuscula,5.76,88.9
DMGC15,Comandra_umbellata,0.38,66.7
DMGC15,Cryptantha_fendleri,0.07,22.2
DMGC15,Elaeagnus_commutata,1.92,33.3
DMGC15,Elymus_lanceolatus,2.84,100
DMGC15,Escobaria_vivipara,0.08,44.4
DMGC15,Hesperostipa_comata,21.74,100
DMGC15,Heterotheca_villosa,0.66,22.2
DMGC15,Koeleria_macrantha,1.44,33.3
DMGC15,Ladeania_lanceolata,3.66,100
DMGC15,Lepidium_densiflorum,0.05,22.2
DMGC15,Lithospermum_incisum,0.23,33.3
DMGC15,Lygodesmia_juncea,0.27,44.4
DMGC15,Mulgedium_pulchellum,0.18,55.6
DMGC15,Rosa_woodsii,0.87,100
DMGC15,Solidago_missouriensis,0.07,22.2
DMGC15,Sporobolus_cryptandrus,0.27,44.4
DMGC15,Sporobolus_rigidus,2.57,88.9
DMGC15,Thermopsis_rhombifolia,0.09,22.2
DMGC3,Artemisia_cana,1.57,42.9
DMGC3,Artemisia_frigida,0.83,57.1
DMGC3,Artemisia_ludoviciana,1.06,71.4
DMGC3,Astragalus_pectinatus,0.55,42.9
DMGC3,Bouteloua_gracilis,3.93,85.7
DMGC3,Calamagrostis_montanensis,1.89,71.4
DMGC3,Carex,4.71,85.7
DMGC3,Carex_filifolia,1.76,57.1
DMGC3,Carex_pensylvanica,8.25,42.9
DMGC3,Elymus_lanceolatus,8.36,85.7
DMGC3,Eriocoma_nelsonii,1.47,28.6
DMGC3,Hesperostipa_comata,10.06,71.4
DMGC3,Hesperostipa_curtiseta,46.99,100
DMGC3,Koeleria_macrantha,5.76,85.7
DMGC3,Liatris_punctata,0.19,28.6
DMGC3,Nassella_viridula,2.54,28.6
DMGC3,Pascopyrum_smithii,2.51,42.9
DMGC3,Poa_secunda,1.96,42.9
DMGC3,Solidago_missouriensis,0.16,28.6
DMGC3,Sporobolus_rigidus,1.74,28.6
DMGC3,Symphoricarpos_occidentalis,0.05,28.6
DMGC3,Symphyotrichum_falcatum,0.32,28.6
DMGC3,Taraxacum_officinale,0.32,71.4
DMGC3,Thermopsis_rhombifolia,0.59,28.6
DMGC3,Tragopogon_dubius,0.27,28.6
DMGC3,Vicia_americana,0.36,57.1
DN2-APAD,Achillea_millefolium,0.58,100
DN2-APAD,Agoseris_glauca,0.47,100
DN2-APAD,Allium_stellatum,0.3,100
DN2-APAD,Andropogon_gerardii,0.12,50
DN2-APAD,Androsace_septentrionalis,0.38,50
DN2-APAD,Anemone_cylindrica,0.14,50
DN2-APAD,Arabis_hirsuta,0.07,50
DN2-APAD,Arctostaphylos_uva-ursi,3.58,100
DN2-APAD,Artemisia_cana,0.4,100
DN2-APAD,Artemisia_frigida,0.83,100
DN2-APAD,Artemisia_ludoviciana,0.7,100
DN2-APAD,Bouteloua_curtipendula,0.05,50
DN2-APAD,Bouteloua_gracilis,6.47,100
DN2-APAD,Campanula_rotundifolia,1.67,100
DN2-APAD,Carex,3,100
DN2-APAD,Cerastium_arvense,2.15,100
DN2-APAD,Chenopodium_album,0.07,50
DN2-APAD,Comandra_umbellata,1.15,100
DN2-APAD,Dalea_purpurea,1.13,100
DN2-APAD,Elymus_trachycaulus,0.05,50
DN2-APAD,Equisetum_hyemale,0.14,50
DN2-APAD,Festuca_saximontana,0.31,50
DN2-APAD,Fragaria_virginiana,0.05,50
DN2-APAD,Gaillardia_aristata,0.54,50
DN2-APAD,Galium_boreale,1.02,100
DN2-APAD,Galium_triflorum,0.05,100
DN2-APAD,Helianthus_×laetiflorus,3.12,100
DN2-APAD,Helictochloa_hookeri,0.12,50
DN2-APAD,Hesperostipa_spartea,12.27,100
DN2-APAD,Heterotheca_villosa,0.73,100
DN2-APAD,Heuchera_richardsonii,0.05,100
DN2-APAD,Juniperus_horizontalis,15.6,100
DN2-APAD,Koeleria_macrantha,3.18,100
DN2-APAD,Lilium_philadelphicum,0.02,50
DN2-APAD,Lithospermum_canescens,2.12,100
DN2-APAD,Monarda_fistulosa,0.19,50
DN2-APAD,Nassella_viridula,0.05,50
DN2-APAD,Panicum_capillare,0.42,50
DN2-APAD,Pediomelum_esculentum,0.05,50
DN2-APAD,Penstemon_gracilis,0.02,50
DN2-APAD,Physalis_virginiana,0.15,100
DN2-APAD,Potentilla_anserina,0.18,100
DN2-APAD,Prunus_pumila,3.77,100
DN2-APAD,Pseudoroegneria_spicata,0.16,50
DN2-APAD,Pulsatilla_patens,0.52,100
DN2-APAD,Schizachyrium_scoparium,6.57,100
DN2-APAD,Silene_antirrhina,0.05,50
DN2-APAD,Solidago_nemoralis,0.02,50
DN2-APAD,Sporobolus_cryptandrus,0.05,50
DN2-APAD,Symphyotrichum_ericoides,0.32,100
DN2-APAD,Tragopogon_dubius,0.24,50
ER3-APAD,Achillea_millefolium,1.01,66.7
ER3-APAD,Artemisia_frigida,2.47,66.7
ER3-APAD,Artemisia_ludoviciana,2.23,66.7
ER3-APAD,Bouteloua_gracilis,0.84,100
ER3-APAD,Carex,8.34,100
ER3-APAD,Cirsium_arvense,0.29,33.3
ER3-APAD,Danthonia_intermedia,2.01,33.3
ER3-APAD,Elymus_lanceolatus,0.29,33.3
ER3-APAD,Elymus_trachycaulus,2.36,100
ER3-APAD,Festuca_hallii,7.33,66.7
ER3-APAD,Galium_boreale,1.49,100
ER3-APAD,Helictochloa_hookeri,11.36,66.7
ER3-APAD,Hesperostipa_comata,24.85,100
ER3-APAD,Hesperostipa_curtiseta,1.42,66.7
ER3-APAD,Koeleria_macrantha,1.62,66.7
ER3-APAD,Muhlenbergia_cuspidata,0.59,33.3
ER3-APAD,Nassella_viridula,8.86,33.3
ER3-APAD,Oenothera_suffrutescens,0.29,33.3
ER3-APAD,Pascopyrum_smithii,4,33.3
ER3-APAD,Pediomelum_argophyllum,0.57,33.3
ER3-APAD,Poa_pratensis,5.68,100
ER3-APAD,Ratibida_columnifera,1.43,33.3
ER3-APAD,Sporobolus_cryptandrus,0.57,33.3
ER3-APAD,Sporobolus_heterolepis,0.57,33.3
ER3-APAD,Sporobolus_hookerianus,0.86,33.3
ER3-APAD,Taraxacum_officinale,1.43,33.3
ER4-APAD,Artemisia_frigida,6.2,100
ER4-APAD,Beckmannia_syzigachne,0.14,50
ER4-APAD,Bouteloua_gracilis,1.45,100
ER4-APAD,Calamagrostis_montanensis,3.75,50
ER4-APAD,Carex,3.9,100
ER4-APAD,Elaeagnus_commutata,2.5,100
ER4-APAD,Elymus_trachycaulus,9.2,100
ER4-APAD,Festuca_saximontana,1.41,50
ER4-APAD,Hesperostipa_comata,0.35,50
ER4-APAD,Hesperostipa_spartea,48.4,100
ER4-APAD,Koeleria_macrantha,5.5,100
ER4-APAD,Nassella_viridula,4.7,100
ER4-APAD,Pascopyrum_smithii,2.12,50
ER4-APAD,Schizachyrium_scoparium,4.6,100
ER4-APAD,Symphoricarpos_occidentalis,33.25,100
ER4-APAD,Taraxacum_officinale,0.21,50
ER4-APAD,Tragopogon_dubius,0.42,50
ER4-APAD,Vicia_americana,0.35,50
FFA1,Achillea_millefolium,1.12,55.6
FFA1,Artemisia_frigida,1.18,77.8
FFA1,Artemisia_ludoviciana,0.62,44.4
FFA1,Bouteloua_gracilis,1.77,33.3
FFA1,Carex,5.46,100
FFA1,Elymus_trachycaulus,0.89,33.3
FFA1,Festuca_campestris,60.61,100
FFA1,Festuca_idahoensis,6.82,100
FFA1,Galium_boreale,0.8,44.4
FFA1,Geum_triflorum,1.18,22.2
FFA1,Hesperostipa_comata,1.37,22.2
FFA1,Hesperostipa_curtiseta,1.83,33.3
FFA1,Heterotheca_villosa,0.87,33.3
FFA1,Koeleria_macrantha,1.3,44.4
FFA1,Lupinus_argenteus,1.07,77.8
FFA1,Nassella_viridula,1.13,44.4
FFA1,Pascopyrum_smithii,6.08,100
FFA1,Potentilla_pensylvanica,0.21,33.3
FFA1,Pulsatilla_patens,1.18,44.4
FFA1,Solidago_missouriensis,0.59,22.2
FFA1,Symphoricarpos_occidentalis,3.1,88.9
FFA1,Thermopsis_rhombifolia,1.27,55.6
FFA1,Vicia_americana,0.24,22.2
FFA17,Agoseris_glauca,0.2,100
FFA17,Amelanchier_alnifolia,1.5,100
FFA17,Androsace_septentrionalis,0.1,100
FFA17,Anemone_multifida,0.9,100
FFA17,Artemisia_biennis,0.5,100
FFA17,Artemisia_frigida,2.3,100
FFA17,Carex,4.8,100
FFA17,Carex_filifolia,0.7,100
FFA17,Cerastium_arvense,1.1,100
FFA17,Comandra_umbellata,0.3,100
FFA17,Danthonia_parryi,27.5,100
FFA17,Dasiphora_fruticosa,0.1,100
FFA17,Elymus_trachycaulus,2,100
FFA17,Erigeron_caespitosus,1,100
FFA17,Festuca_campestris,25.3,100
FFA17,Festuca_idahoensis,1.4,100
FFA17,Gaillardia_aristata,0.5,100
FFA17,Galium_boreale,3.7,100
FFA17,Helictochloa_hookeri,0.8,100
FFA17,Hesperostipa_curtiseta,3.5,100
FFA17,Koeleria_macrantha,8.6,100
FFA17,Lupinus_sericeus,0.5,100
FFA17,Pascopyrum_smithii,3.8,100
FFA17,Poa_pratensis,1,100
FFA17,Potentilla_norvegica,3.3,100
FFA17,Rosa_woodsii,0.1,100
FFA17,Symphoricarpos_occidentalis,0.1,100
FFA17,Thermopsis_rhombifolia,4.5,100
FFA17,Vicia_americana,0.5,100
FFA2,Artemisia_frigida,1.63,32.1
FFA2,Bromus_pumpellianus,0.69,21.4
FFA2,Carex,8.82,85.7
FFA2,Danthonia_intermedia,6.13,46.4
FFA2,Danthonia_parryi,4.28,42.9
FFA2,Dasiphora_fruticosa,0.28,57.1
FFA2,Elymus_lanceolatus,5.55,96.4
FFA2,Elymus_trachycaulus,0.99,64.3
FFA2,Festuca_campestris,35.79,100
FFA2,Festuca_idahoensis,12.25,100
FFA2,Geum_triflorum,3.3,39.3
FFA2,Helictochloa_hookeri,0.97,42.9
FFA2,Hesperostipa_curtiseta,6.41,75
FFA2,Juncus_balticus,0.45,25
FFA2,Juniperus_horizontalis,0.52,32.1
FFA2,Koeleria_macrantha,3.23,92.9
FFA2,Poa_cusickii,1.65,39.3
FFA2,Poa_pratensis,1.96,28.6
FFA2,Poa_secunda,1.63,50
FFA2,Rosa_arkansana,0.28,32.1
FFA23,Arctostaphylos_uva-ursi,0.4,25
FFA23,Bromus_pumpellianus,0.47,37.5
FFA23,Carex,7,87.5
FFA23,Danthonia_intermedia,3.36,75
FFA23,Danthonia_parryi,7.49,75
FFA23,Dasiphora_fruticosa,0.09,75
FFA23,Elymus_lanceolatus,4.68,100
FFA23,Elymus_trachycaulus,1.82,62.5
FFA23,Eriocoma_nelsonii,1.26,62.5
FFA23,Eriocoma_richardsonii,11.59,100
FFA23,Festuca_campestris,33.83,100
FFA23,Festuca_idahoensis,7.36,87.5
FFA23,Geum_triflorum,4.4,50
FFA23,Hedysarum_alpinum,0.85,50
FFA23,Hesperostipa_curtiseta,1.63,50
FFA23,Juniperus_horizontalis,1.98,50
FFA23,Koeleria_macrantha,2.48,62.5
FFA23,Pseudotsuga_menziesii,0.05,25
FFA23,Rosa_acicularis,1.69,37.5
FFA23,Rosa_arkansana,1.43,50
FFA23,Symphoricarpos_occidentalis,0.4,25
FFA24,Amelanchier_alnifolia,1.23,30
FFA24,Artemisia_frigida,2.24,70
FFA24,Bromus_inermis,5.2,35
FFA24,Carex_duriuscula,0.45,45
FFA24,Carex_filifolia,2.33,55
FFA24,Carex_pensylvanica,1.63,50
FFA24,Elymus_lanceolatus,14.1,100
FFA24,Festuca_campestris,35.73,100
FFA24,Festuca_idahoensis,3,35
FFA24,Helictochloa_hookeri,1.7,40
FFA24,Hesperostipa_curtiseta,2.39,65
FFA24,Juniperus_horizontalis,7.68,45
FFA24,Koeleria_macrantha,3.82,75
FFA24,Nassella_viridula,4.51,40
FFA24,Poa_cusickii,0.64,30
FFA24,Poa_pratensis,5.98,50
FFA24,Pseudoroegneria_spicata,3.34,35
FFA24,Rosa_arkansana,1.45,50
FFA24,Symphoricarpos_occidentalis,4.54,70
FFA24,Vicia_americana,0.41,30
FFA27,Artemisia_frigida,7.49,80
FFA27,Artemisia_ludoviciana,0.73,30
FFA27,Bouteloua_gracilis,1.64,30
FFA27,Calamagrostis_montanensis,0.73,30
FFA27,Carex_duriuscula,1.16,60
FFA27,Carex_filifolia,4.86,80
FFA27,Carex_pensylvanica,1.7,50
FFA27,Elymus_lanceolatus,20.2,100
FFA27,Festuca_campestris,9.4,50
FFA27,Hesperostipa_comata,5.85,40
FFA27,Hesperostipa_curtiseta,9.44,70
FFA27,Koeleria_macrantha,6.6,100
FFA27,Muhlenbergia_cuspidata,1.37,30
FFA27,Nassella_viridula,10.8,90
FFA27,Pascopyrum_smithii,1.64,30
FFA27,Poa_pratensis,3.96,50
FFA27,Rosa_arkansana,2.68,80
FFA27,Symphoricarpos_occidentalis,4.48,70
FFA27,Vicia_americana,0.49,40
FFA29,Artemisia_frigida,5.6,90.5
FFA29,Bouteloua_gracilis,1.74,28.6
FFA29,Bromus_inermis,2.88,28.6
FFA29,Calamagrostis_montanensis,0.67,28.6
FFA29,Carex_duriuscula,1.17,47.6
FFA29,Carex_filifolia,2.49,57.1
FFA29,Carex_pensylvanica,0.71,28.6
FFA29,Elymus_lanceolatus,22,90.5
FFA29,Festuca_campestris,12.04,81
FFA29,Helictochloa_hookeri,1.32,23.8
FFA29,Hesperostipa_curtiseta,5.33,66.7
FFA29,Juniperus_horizontalis,5.39,28.6
FFA29,Koeleria_macrantha,11.61,95.2
FFA29,Nassella_viridula,10.11,85.7
FFA29,Pascopyrum_smithii,7.49,66.7
FFA29,Poa_pratensis,6.38,52.4
FFA29,Rosa_arkansana,2.25,42.9
FFA29,Symphoricarpos_occidentalis,3.09,52.4
FFA29,Vicia_americana,1.15,61.9
FFA5,Achillea_millefolium,0.62,78.9
FFA5,Agoseris_glauca,0.56,68.4
FFA5,Amelanchier_alnifolia,0.54,31.6
FFA5,Anaphalis_margaritacea,0.35,42.1
FFA5,Anemone_multifida,0.8,89.5
FFA5,Artemisia_frigida,0.41,57.9
FFA5,Artemisia_ludoviciana,0.23,21.1
FFA5,Astragalus_agrestis,0.36,47.4
FFA5,Bromus_pumpellianus,1.83,84.2
FFA5,Calamagrostis_montanensis,0.28,26.3
FFA5,Campanula_rotundifolia,0.4,84.2
FFA5,Carex,1.77,94.7
FFA5,Castilleja_miniata,0.14,21.1
FFA5,Cerastium_arvense,0.46,78.9
FFA5,Cirsium_arvense,3.2,57.9
FFA5,Comandra_umbellata,0.13,26.3
FFA5,Danthonia_parryi,18.01,100
FFA5,Dasiphora_fruticosa,3.13,94.7
FFA5,Elymus_lanceolatus,1.51,47.4
FFA5,Elymus_trachycaulus,3.62,94.7
FFA5,Erigeron_caespitosus,0.33,31.6
FFA5,Eriocoma_nelsonii,0.89,31.6
FFA5,Festuca_campestris,35.1,100
FFA5,Festuca_idahoensis,2.98,94.7
FFA5,Fragaria_virginiana,0.23,47.4
FFA5,Gaillardia_aristata,0.42,63.2
FFA5,Galium_boreale,2.55,94.7
FFA5,Geum_triflorum,1.36,63.2
FFA5,Hedysarum_alpinum,0.69,47.4
FFA5,Helictochloa_hookeri,0.57,57.9
FFA5,Hesperostipa_curtiseta,2.64,63.2
FFA5,Heuchera_richardsonii,0.34,21.1
FFA5,Koeleria_macrantha,1.92,68.4
FFA5,Lathyrus_ochroleucus,0.47,47.4
FFA5,Lupinus_sericeus,3.3,84.2
FFA5,Maianthemum_stellatum,0.84,42.1
FFA5,Oxytropis_sericea,0.39,36.8
FFA5,Picea_glauca,0.05,26.3
FFA5,Poa_pratensis,4.3,94.7
FFA5,Populus_tremuloides,0.06,36.8
FFA5,Potentilla_gracilis,0.62,26.3
FFA5,Primula_conjugens,0.32,57.9
FFA5,Rosa_arkansana,1.81,84.2
FFA5,Salix_petiolaris,0.08,63.2
FFA5,Sisyrinchium_montanum,0.2,36.8
FFA5,Solidago_simplex,0.76,63.2
FFA5,Symphoricarpos_occidentalis,0.33,36.8
FFA5,Symphyotrichum_ericoides,0.45,36.8
FFA5,Symphyotrichum_laeve,1.11,47.4
FFA5,Taraxacum_officinale,0.27,47.4
FFA5,Thalictrum_venulosum,0.18,26.3
FFA5,Thermopsis_rhombifolia,3.17,94.7
FFA5,Toxicoscordion_venenosum,1.84,21.1
FFA5,Vicia_americana,1.25,94.7
FFA9,Achillea_millefolium,0.62,91.7
FFA9,Agoseris_glauca,1.03,66.7
FFA9,Anaphalis_margaritacea,0.13,33.3
FFA9,Anemone_multifida,1.33,50
FFA9,Artemisia_frigida,0.3,25
FFA9,Bromus_pumpellianus,1.41,58.3
FFA9,Calamagrostis_montanensis,0.18,25
FFA9,Campanula_rotundifolia,0.17,83.3
FFA9,Carex,3.81,100
FFA9,Cerastium_arvense,0.35,66.7
FFA9,Cirsium_arvense,0.06,41.7
FFA9,Danthonia_parryi,13.83,100
FFA9,Dasiphora_fruticosa,1.04,75
FFA9,Elymus_lanceolatus,2.4,83.3
FFA9,Elymus_trachycaulus,2.38,83.3
FFA9,Erigeron_caespitosus,0.22,33.3
FFA9,Festuca_campestris,30.03,100
FFA9,Festuca_idahoensis,5.49,100
FFA9,Gaillardia_aristata,0.58,50
FFA9,Galium_boreale,1.78,100
FFA9,Geum_triflorum,4.72,100
FFA9,Helictochloa_hookeri,1.29,41.7
FFA9,Hesperostipa_curtiseta,0.77,25
FFA9,Heuchera_richardsonii,0.2,25
FFA9,Juncus_balticus,0.4,33.3
FFA9,Juniperus_horizontalis,0.32,33.3
FFA9,Koeleria_macrantha,1.26,66.7
